ID,Source,Title,ObjectName,Medium,Period,Classification,ImageURL,original_source_file
HAM_292978,Harvard Art Museums,Ushabti belonging to Amunniutnakht,Sculpture,Clay with paint,Third Intermediate Period,Statuary,https://nrs.harvard.edu/urn-3:HUAM:INV028690_dynmc,HAM_data.csv
HAM_292979,Harvard Art Museums,"Amulet of Duamutef, one of the four sons of Horus",Amulets,Faience,,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:INV028634_dynmc,HAM_data.csv
HAM_292980,Harvard Art Museums,"Amulet of Duamutef, one of the four sons of Horus",Amulets,Faience,,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:INV028560_dynmc,HAM_data.csv
HAM_292981,Harvard Art Museums,"Amulet of Qebehsenuef, one of the four sons of Horus",Amulets,Faience,,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:INV028570_dynmc,HAM_data.csv
HAM_292982,Harvard Art Museums,Winged Scarab,Amulets,Faience,,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:INV108983_dynmc,HAM_data.csv
HAM_292983,Harvard Art Museums,String of Beads,Amulets,Faience,,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:INV028522_dynmc,HAM_data.csv
HAM_292984,Harvard Art Museums,Statuette of Bastet,Amulets,Faience,,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:INV028712_dynmc,HAM_data.csv
HAM_292985,Harvard Art Museums,Statuette of Mut,Amulets,Faience,,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:INV028557_dynmc,HAM_data.csv
HAM_293192,Harvard Art Museums,One of 14 Squeezes from Egyptian Manuscripts,Rubbings,Paper,,Unclassified,https://nrs.harvard.edu/urn-3:HUAM:INV058505_dynmc,HAM_data.csv
HAM_293282,Harvard Art Museums,Ba Bird,Sculpture,Wood,,Statuary,https://nrs.harvard.edu/urn-3:HUAM:INV030872_dynmc,HAM_data.csv
HAM_293283,Harvard Art Museums,Upper Half of a Statuette,Sculpture,Wood,,Statuary,https://nrs.harvard.edu/urn-3:HUAM:INV033678_dynmc,HAM_data.csv
HAM_299134,Harvard Art Museums,Running Figure,Drawings,,,Statuary,https://nrs.harvard.edu/urn-3:HUAM:INV027794_dynmc,HAM_data.csv
HAM_301889,Harvard Art Museums,Inlay Representing the Upper Torso of a Female Figure,Sculpture,Copper alloy,Third Intermediate Period,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251714_dynmc,HAM_data.csv
HAM_303605,Harvard Art Museums,Apis Bull,Sculpture,Bronze,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251153_dynmc,HAM_data.csv
HAM_303606,Harvard Art Museums,Isis and Horus,Sculpture,Leaded bronze,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251154_dynmc,HAM_data.csv
HAM_303607,Harvard Art Museums,"Harpokrates
",Sculpture,Leaded bronze,Ptolemaic period,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251155_dynmc,HAM_data.csv
HAM_303639,Harvard Art Museums,Seated Osiris,Sculpture,Leaded bronze,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251150_dynmc,HAM_data.csv
HAM_303640,Harvard Art Museums,Standing Osiris,Sculpture,Leaded bronze,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251152_dynmc,HAM_data.csv
HAM_303676,Harvard Art Museums,Nefertem,Sculpture,Leaded bronze,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:71871_dynmc,HAM_data.csv
HAM_303682,Harvard Art Museums,Head of Horus,Sculpture,Bronze,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251304_dynmc,HAM_data.csv
HAM_303734,Harvard Art Museums,Hawk (the god Horus),Sculpture,Leaded bronze,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251156_dynmc,HAM_data.csv
HAM_303779,Harvard Art Museums,"Relief fragments from the tomb of the official Ptahshepses, nicknamed Impy",Sculpture,"Limestone, with plaster repairs (ancient)","Old Kingdom, Dynasty 6",Statuary,https://nrs.harvard.edu/urn-3:HUAM:784137,HAM_data.csv
HAM_303819,Harvard Art Museums,Cat,Sculpture,Leaded bronze,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251231_dynmc,HAM_data.csv
HAM_303820,Harvard Art Museums,Ichneumon or Shrewmouse on a Coffin,Sculpture,Copper alloy,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251234_dynmc,HAM_data.csv
HAM_303839,Harvard Art Museums,Horus Falcon Wearing Crown of Upper and Lower Egypt with Uraeus,Sculpture,"Leaded bronze, gold-alloy inlay around eye","Late Period, Dynasty 26",Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC251071_dynmc,HAM_data.csv
HAM_303849,Harvard Art Museums,Water Spout in the form of the head of a Black African,Sculpture,Leaded bronze,Ptolemaic period to Roman Imperial,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251620_dynmc,HAM_data.csv
HAM_303853,Harvard Art Museums,Head of an Ibis,Sculpture,Leaded bronze,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251399_dynmc,HAM_data.csv
HAM_303893,Harvard Art Museums,Seated Harpokrates,Sculpture,Leaded bronze,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251211_dynmc,HAM_data.csv
HAM_303935,Harvard Art Museums,Head of an Ibis (Thoth),Sculpture,Leaded bronze,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:DDC250930_dynmc,HAM_data.csv
HAM_303971,Harvard Art Museums,Osiris,Sculpture,"Leaded bronze, gold and electrum inlays",Late Period to Ptolemaic,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC250142_dynmc,HAM_data.csv
HAM_303972,Harvard Art Museums,Deity's Beard,Sculpture,Leaded bronze,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251215_dynmc,HAM_data.csv
HAM_303973,Harvard Art Museums,Anubis,Sculpture,Leaded bronze,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:72509_dynmc,HAM_data.csv
HAM_303989,Harvard Art Museums,Rearing Snake on a Coffin,Sculpture,Copper alloy,"Late Period, Dynasty 26",Jewellery,https://nrs.harvard.edu/urn-3:HUAM:LEG251218_dynmc,HAM_data.csv
HAM_303992,Harvard Art Museums,Standing Osiris,Sculpture,Leaded bronze,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251406_dynmc,HAM_data.csv
HAM_303995,Harvard Art Museums,Standing Osiris,Sculpture,Mixed copper alloy,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251240_dynmc,HAM_data.csv
HAM_304008,Harvard Art Museums,Lion-Headed Deity with Cobra Headdress,Sculpture,"Leaded bronze, gold inlay","Late Period, Dynasty 26",Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC105100_dynmc,HAM_data.csv
HAM_304011,Harvard Art Museums,Lion-Headed Deity with Atef Crown,Sculpture,Leaded bronze,"Late Period, Dynasty 26",Statuary,https://nrs.harvard.edu/urn-3:HUAM:DDC105100_dynmc,HAM_data.csv
HAM_304019,Harvard Art Museums,Sistrum,Musical Instruments,Brass,Roman Imperial period,Unclassified,https://nrs.harvard.edu/urn-3:HUAM:LEG251279_dynmc,HAM_data.csv
HAM_304039,Harvard Art Museums,Frog,Sculpture,Leaded copper-tin-antimony alloy,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251210_dynmc,HAM_data.csv
HAM_304040,Harvard Art Museums,Deity's Beard,Sculpture,Leaded bronze,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251212_dynmc,HAM_data.csv
HAM_304041,Harvard Art Museums,Part of an Atef Crown,Sculpture,Copper alloy,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251217_dynmc,HAM_data.csv
HAM_304042,Harvard Art Museums,Harpokrates (Horus the Child),Sculpture,Leaded bronze,Late Period,Statuary,https://nrs.harvard.edu/urn-3:HUAM:DDC250036_dynmc,HAM_data.csv
HAM_304061,Harvard Art Museums,Coiled Snake on a Coffin,Sculpture,Leaded bronze,"Late Period, Dynasty 26",Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251214_dynmc,HAM_data.csv
HAM_304323,Harvard Art Museums,Sling Bullet,Weapons and Ammunition,Lead,Hellenistic period,Unclassified,https://nrs.harvard.edu/urn-3:HUAM:VRS15716_dynmc,HAM_data.csv
HAM_304371,Harvard Art Museums,Standing Figure,Sculpture,Wood,,Statuary,https://nrs.harvard.edu/urn-3:HUAM:INV030883_dynmc,HAM_data.csv
HAM_304372,Harvard Art Museums,Falcon,Sculpture,Leaded bronze,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:DDC250034_dynmc,HAM_data.csv
HAM_304411,Harvard Art Museums,Head of a Cat,Sculpture,Leaded arsenical bronze,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:DDC250033_dynmc,HAM_data.csv
HAM_304412,Harvard Art Museums,Standing Osiris,Sculpture,Leaded bronze,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:CARP12546_dynmc,HAM_data.csv
HAM_304551,Harvard Art Museums,Seated Cat on Inscribed Base,Sculpture,Mixed copper alloy,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251667_dynmc,HAM_data.csv
HAM_311078,Harvard Art Museums,Standing Harpokrates,Sculpture,Bronze,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251303_dynmc,HAM_data.csv
HAM_312124,Harvard Art Museums,Seated Cat,Sculpture,Leaded copper,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251291_dynmc,HAM_data.csv
HAM_312178,Harvard Art Museums,Harpokrates,Sculpture,Leaded bronze,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:DDC250045_dynmc,HAM_data.csv
HAM_312242,Harvard Art Museums,Standing Osiris,Sculpture,Leaded copper-tin-antimony alloy,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251294_dynmc,HAM_data.csv
HAM_312251,Harvard Art Museums,Standing Osiris,Sculpture,Bronze,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:LEG251299_dynmc,HAM_data.csv
HAM_312253,Harvard Art Museums,Falcon,Sculpture,Leaded bronze,Late Period to Ptolemaic,Statuary,https://nrs.harvard.edu/urn-3:HUAM:DDC251611_dynmc,HAM_data.csv
HAM_315197,Harvard Art Museums,Square with Figures and Spotted Animals,Textile Arts,"Wool and linen, tapestry weave",Byzantine period,Statuary,https://nrs.harvard.edu/urn-3:HUAM:763794,HAM_data.csv
HAM_323644,Harvard Art Museums,Partial Manuscript of a Qur'an,Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101957_dynmc,HAM_data.csv
HAM_323646,Harvard Art Museums,Folio 1 from a Fragment of a Qur'an: Sura 4: 24 (recto and verso),Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101957_dynmc,HAM_data.csv
HAM_323647,Harvard Art Museums,"Folio 2 from a Fragment of a Qur'an: Sura 4: 24-25 (recto), Sura 4: 25 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101958_dynmc,HAM_data.csv
HAM_323648,Harvard Art Museums,Folio 3 from a Fragment of a Qur'an: Sura 4: 25 (recto and verso),Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101956_dynmc,HAM_data.csv
HAM_323649,Harvard Art Museums,Folio 4 from a Fragment of a Qur'an: Sura 4: 25 (recto and verso),Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101959_dynmc,HAM_data.csv
HAM_323650,Harvard Art Museums,"Folio 5 from a Fragment of a Qur'an: Sura 4: 25 (recto), Sura 4: 25-26 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101955_dynmc,HAM_data.csv
HAM_323651,Harvard Art Museums,"Folio 6 from a Fragment of a Qur'an: Sura 4: 26-27 (recto), Sura 4: 27 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101960_dynmc,HAM_data.csv
HAM_323652,Harvard Art Museums,"Folio 7 from a Fragment of a Qur'an: Sura 4: 27-end 28 (recto), Sura 4: begin 29 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101953_dynmc,HAM_data.csv
HAM_323653,Harvard Art Museums,"Folio 8 from a Fragment of a Qur'an: Sura 4: end 29 (recto), Sura 4: begin 30 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101954_dynmc,HAM_data.csv
HAM_323654,Harvard Art Museums,"Folio 9 from a Fragment of a Qur'an: Sura 4: 30-31 (recto), Sura 4: 31-32 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101961_dynmc,HAM_data.csv
HAM_323655,Harvard Art Museums,Folio 10 from a Fragment of a Qur'an: Sura 4: 32 (recto and verso),Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101962_dynmc,HAM_data.csv
HAM_323656,Harvard Art Museums,"Folio 11 from a Fragment of a Qur'an: Sura 4: 33 (recto), Sura 4: 33-34 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101952_dynmc,HAM_data.csv
HAM_323657,Harvard Art Museums,Folio 12 from a Fragment of a Qur'an: Sura 4: 34 (recto and verso),Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101963_dynmc,HAM_data.csv
HAM_323658,Harvard Art Museums,Folio 13 from a Fragment of a Qur'an: Sura 4: 102 (recto and verso),Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102046_dynmc,HAM_data.csv
HAM_323659,Harvard Art Museums,Folio 14 from a Fragment of a Qur'an: Sura 4: 102 (recto and verso),Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102047_dynmc,HAM_data.csv
HAM_323660,Harvard Art Museums,"Folio 15 from a Fragment of a Qur'an: Sura 4: 102 (recto), Sura 4: 102-103 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102048_dynmc,HAM_data.csv
HAM_323661,Harvard Art Museums,Folio 16 from a Fragment of a Qur'an: Sura 4: 103 (recto and verso),Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102049_dynmc,HAM_data.csv
HAM_323662,Harvard Art Museums,"Folio 17 from a Fragment of a Qur'an: Sura 4: 103-104 (recto), Sura 4: 104 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102050_dynmc,HAM_data.csv
HAM_323663,Harvard Art Museums,"Folio 18 from a Fragment of a Qur'an: Sura 4: 104-105 (recto), Sura 4: end 105 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102051_dynmc,HAM_data.csv
HAM_323664,Harvard Art Museums,"Folio 19 from a Fragment of a Qur'an: Sura 4: 112 (recto), Sura 4: 112-113 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102031_dynmc,HAM_data.csv
HAM_323665,Harvard Art Museums,Folio 20 from a Fragment of a Qur'an: Sura 4: 113 (recto and verso),Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102029_dynmc,HAM_data.csv
HAM_323666,Harvard Art Museums,"Folio 21 from a Fragment of a Qur'an: Sura 8: 74 (recto), Sura 8: 74-75 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101966_dynmc,HAM_data.csv
HAM_323667,Harvard Art Museums,"Folio 22 from a Fragment of a Qur'an: Sura 8: 75 (recto), Sura 8: end 75, title of 76 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC100817_dynmc,HAM_data.csv
HAM_323668,Harvard Art Museums,"Folio 23 from a Fragment of a Qur'an: Sura 9: begin 1-2 (recto), Sura 9: end 2 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101951_dynmc,HAM_data.csv
HAM_323669,Harvard Art Museums,Folio 24 from a Fragment of a Qur'an: Sura 9: 3 (recto and verso),Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101950_dynmc,HAM_data.csv
HAM_323670,Harvard Art Museums,"Folio 25 from a Fragment of a Qur'an: Sura 9: 3-4 (recto), Sura 9: 4 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101965_dynmc,HAM_data.csv
HAM_323671,Harvard Art Museums,"Folio 26 from a Fragment of a Qur'an: Sura 9: 4-5 (recto), Sura 9: 5 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101964_dynmc,HAM_data.csv
HAM_323672,Harvard Art Museums,"Folio 27 from a Fragment of a Qur'an: Sura 9: 5 (recto), Sura 9: 5-6 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC100816_dynmc,HAM_data.csv
HAM_323673,Harvard Art Museums,"Folio 28 from a Fragment of a Qur'an: Sura 9: end 6 (recto), Sura 9: begin 7 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101947_dynmc,HAM_data.csv
HAM_323674,Harvard Art Museums,"Folio 29 from a Fragment of a Qur'an: Sura 9: 7 (recto), Sura 9: 7-8 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101948_dynmc,HAM_data.csv
HAM_323675,Harvard Art Museums,"Folio 30 from a Fragment of a Qur'an: Sura 9: 8-9 (recto), Sura 9: end 9 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101949_dynmc,HAM_data.csv
HAM_323676,Harvard Art Museums,"Folio 31 from a Fragment of a Qur'an: Sura 9: 10 (recto), Sura 9: begin 11 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101967_dynmc,HAM_data.csv
HAM_323677,Harvard Art Museums,"Folio 32 from a Fragment of a Qur'an: Sura 9: 11-12 (recto), Sura 9: 12 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101968_dynmc,HAM_data.csv
HAM_323678,Harvard Art Museums,"Folio 33 from a Fragment of a Qur'an: Sura 9: 12-13 (recto), Sura 9: 13 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101969_dynmc,HAM_data.csv
HAM_323679,Harvard Art Museums,"Folio 34 from a Fragment of a Qur'an: Sura 9: 15-16 (recto), Sura 9: 16 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102044_dynmc,HAM_data.csv
HAM_323680,Harvard Art Museums,"Folio 35 from a Fragment of a Qur'an: Sura 9: end 16 (recto), Sura 9 begin 17 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102045_dynmc,HAM_data.csv
HAM_323681,Harvard Art Museums,"Folio 36 from a Fragment of a Qur'an: Sura 9: 17-18 (recto), Sura 9: 18 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102042_dynmc,HAM_data.csv
HAM_323682,Harvard Art Museums,"Folio 37 from a Fragment of a Qur'an: Sura 9: 18 (recto and verso), End of Hizb 19 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102043_dynmc,HAM_data.csv
HAM_323683,Harvard Art Museums,Illuminated Folio (38)  from a Fragment of a Qur'an: Sura 9: 41 (recto and verso),Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:INV158780_dynmc,HAM_data.csv
HAM_323684,Harvard Art Museums,"Folio 39 from a Fragment of a Qur'an: Sura 9: begin 42 (recto), Sura 9: 42 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC101999_dynmc,HAM_data.csv
HAM_323685,Harvard Art Museums,"Folio 40 from a Fragment of a Qur'an: Sura 9: 42-43 (recto), Sura 9: 43-44 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102000_dynmc,HAM_data.csv
HAM_323686,Harvard Art Museums,"Folio 41 from a Fragment of a Qur'an: Sura 9: 44 (recto), Sura 9: 44-45 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102001_dynmc,HAM_data.csv
HAM_323687,Harvard Art Museums,"Folio 42 from a Fragment of a Qur'an: Sura 9: 45-46 (recto), Sura 9: 46 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102002_dynmc,HAM_data.csv
HAM_323688,Harvard Art Museums,"Folio 43 from a Fragment of a Qur'an: Sura 9: 46-47 (recto), Sura 9: 47 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102003_dynmc,HAM_data.csv
HAM_323689,Harvard Art Museums,"Folio 44 from a Fragment of a Qur'an: Sura 9: 47-48 (recto), Sura 9: 48-49 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102004_dynmc,HAM_data.csv
HAM_323690,Harvard Art Museums,"Folio 45 from a Fragment of a Qur'an: Sura 9: 49 (recto), Sura 9: 50 (verso)",Manuscripts,"Ink, opaque watercolor and gold on paper",Mamluk period,Jewellery,https://nrs.harvard.edu/urn-3:HUAM:DDC102005_dynmc,HAM_data.csv
