ID,Source,Title,ObjectName,Medium,Period,Classification,ImageURL
MET_546532,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.297.bat1.jpg
MET_546533,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.298.bat.jpg
MET_546534,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.299.bat.jpg
MET_546535,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.300 a.bat1.jpg
MET_546536,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.301.bat.jpg
MET_546537,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.302.bat.jpg
MET_546538,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.303a.bat.jpg
MET_546539,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.304.bat.jpg
MET_546540,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.305.bat.jpg
MET_546541,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.306.bat.jpg
MET_546542,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.307.bat.jpg
MET_546543,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.308.bat.jpg
MET_546544,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.309.bat.jpg
MET_546546,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.311.bat.jpg
MET_546547,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.312a.II.bat.jpg
MET_546548,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.313.bat.jpg
MET_546549,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.314.bat.jpg
MET_546550,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.315.bat.jpg
MET_546551,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.316a.bat.jpg
MET_546552,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.317a.bat.jpg
MET_546553,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.318.bat.jpg
MET_546554,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.319.bat.jpg
MET_546555,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.330.bat.jpg
MET_546556,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.331.bat.jpg
MET_546557,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.332.bat.jpg
MET_546558,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.334.bat.I.jpg
MET_546559,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.335.bat1.jpg
MET_546560,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.336.bat.jpg
MET_546561,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.337.bat.I.jpg
MET_546562,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.338.bat.jpg
MET_546563,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.339a.bat.jpg
MET_546564,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.340.bat.jpg
MET_546565,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.341a.bat.jpg
MET_546566,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.342.bat.jpg
MET_546567,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.343.bat.jpg
MET_546568,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.344a.bat.jpg
MET_546569,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.345.bat.jpg
MET_546570,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.346a.bat.I.jpg
MET_546571,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.347a.bat.jpg
MET_546572,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.350.bat.jpg
MET_546573,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.351a.bat.jpg
MET_546574,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.352.bat.I.jpg
MET_546575,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.354a.bat.jpg
MET_546576,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.355.bat.jpg
MET_546577,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.356.bat.jpg
MET_546578,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.358a.bat.jpg
MET_546579,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.360.bat.jpg
MET_546580,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.361.bat.jpg
MET_546581,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.362.bat.jpg
MET_546582,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.363.bat.jpg
MET_546583,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.364.bat.jpg
MET_546584,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.365a.bat.jpg
MET_546585,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.366.bat.jpg
MET_546586,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.367a.bat.jpg
MET_546587,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.368.bat.jpg
MET_546588,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.369.bat.jpg
MET_546589,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.430a.bat.jpg
MET_546590,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.431.bat.jpg
MET_546591,Met Museum,Four sealings,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.432d.bat.jpg
MET_546592,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.433.bat.jpg
MET_546593,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.434.bat.jpg
MET_546594,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.435.bat.jpg
MET_546595,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.436.bat.jpg
MET_546596,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.437.bat.jpg
MET_546597,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.438.bat.jpg
MET_546598,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.439.bat.jpg
MET_546599,Met Museum,Sealing,"Sealing, administrative",Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/32.1.143A.bat1.jpg
MET_546600,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/32.1.164 A.bat1.jpg
MET_546601,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/32.1.166.bat1.jpg
MET_546602,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/32.1.167A.bat1.jpg
MET_546603,Met Museum,Sealing,Sealing,Clay (unfired),Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/32.1.168A.bat1.jpg
MET_546607,Met Museum,Canopic jar head,"Canopic jar lid, human head","Pottery, marl C, self slip",Second Intermediate Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/MMA15.3.176.jpg
MET_546609,Met Museum,Hair pin,Hair pin,Ivory,Second Intermediate Period,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/15.3.179.jpg
MET_546610,Met Museum,Hair pin,Hair pin,Ivory,Second Intermediate Period,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/15.3.180.jpg
MET_546611,Met Museum,Scarab with Antelope and Uraei,"Scarab, antelope, uraei",Glazed steatite,Second Intermediate Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-15_3_181_EGDP032645.jpg
MET_546612,Met Museum,Mirror,Mirror,Ivory (handle); Bronze or copper alloy (mirror),Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/15.3.235ab.jpg
MET_546613,Met Museum,Scarab Incised with Hieroglyphs and Scrolls,"Scarab, nefer, scrolls",Glazed steatite,Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-15_3_239_EGDP033052.jpg
MET_546614,Met Museum,Relief fragment from mastaba of Rehuerdjersen,"Relief, mastaba of Rehuerdjersen",Limestone,Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/22.1.6.JPG
MET_546615,Met Museum,Tell el-Yahudiya-ware jar,"Jar, Tell el-Yahudiya ware",Pottery,Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/22.1.68_EGDP015729.jpg
MET_546616,Met Museum,Tell el-Yahudiya-ware jar,"Jar, Tell el-Yahudiya ware",Pottery,Middle Kingdom,Pottery,"https://images.metmuseum.org/CRDImages/eg/web-large/MMA22.1.69, 70.jpg"
MET_546617,Met Museum,Vessel used as a septic filter,Vessel,Copper alloy,Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/22.1.1013.jpg
MET_546618,Met Museum,Upper part of a baboon,"Figurine, Baboon, upper half","Faience, Paste",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/15.3.8_view_2.jpg
MET_543863,Met Museum,False Door of the Royal Sealer Neferiu,"False door, Neferiu, Wedjebet","Limestone, paint",Old Kingdom–First Intermediate Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP351531.jpg
MET_543864,Met Museum,Guardian Figure,"Statue, guardian figure","Cedar wood, plaster, paint",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP330260.jpg
MET_543865,Met Museum,Coffin of Ahmose,"Coffin, Ahmose, anthropoid","Sycomore wood, stucco, paint",New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/14.10.2_223946_16-bit.jpg
MET_543866,Met Museum,Libation Dish Depicting Ka-Arms Presenting an Ankh-Sign,"Dish, libation",Greywacke,Early Dynastic Period,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP249937.jpg
MET_543867,Met Museum,Game of Hounds and Jackals,"Game box, hounds and jackals, Reniseneb","Ebony, ivory",Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DP263833.jpg
MET_543868,Met Museum,Hatnefer's Chair,"Chair, Hatnefer","Boxwood, cypress, ebony, linen cord",New Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DT2908.jpg
MET_543869,Met Museum,Statue of Kneeling Captive,"Statue, kneeling captive","Limestone, paint",Old Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DT256965.jpg
MET_543870,Met Museum,Figure of a male beer-maker,"Statuette, male beer-maker","Limestone, paint",Old Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/20.2.1.JPG
MET_543871,Met Museum,Head of a statue of an older man,"Head, male statue","Limestone, paint",Old Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DT259188.jpg
MET_543872,Met Museum,The Statue of the Official Mitry,"Statue, Merti, cropped hair, Mitry","Acacia, gesso, paint",Old Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP-21668-001.jpg
MET_543873,Met Museum,Standing Statue of Mitry with flaring wig,"Statue, Merti, flaring wig, Mitry","Acacia, paint, gesso",Old Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP-30950-001.jpg
MET_543874,Met Museum,Standing statue of Mitry's wife,"Statue, Merti's wife, Mitry","Acacia, paint (pink and white gesso layers), gesso",Old Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP-30951-001.jpg
MET_543875,Met Museum,Standing statue of Mitry's wife,"Statue, Merti's wife, standing, Mitry","Acacia, gesso, paint",Old Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/26.2.5.JPG
MET_543876,Met Museum,Head of a statue,"Head, male statue","Limestone, paint",Old Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/41.2.11.JPG
MET_543878,Met Museum,"West wall of the chapel of Kaemsenu with niches for Iretnub, Kaemsenu and Werdjedptah","Relief, chapel of Kaemsenu, Iretnub, Kaemsenu , Werdjedptah niches","Limestone, paint",Old Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/26.9.1_EGDP015435.jpg
MET_543879,Met Museum,Standing statue of Kaemsenu (?),"Statue, Kaemsenu standing","Wood, gesso, paint",Old Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/EG91.jpg
MET_543881,Met Museum,Weight equal to five deben,"Weight, 5 deben",Yellow jasper or opal,Old Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DT259187.jpg
MET_543882,Met Museum,King Sahure Accompanied by a Divine Figure,"Statue group, King Sahure, Nome God",Gneiss,Old Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP-1691-03.jpg
MET_543883,Met Museum,Relief with running troops,"Relief, running troops","Limestone, paint",Old Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/15.3.1163_EGDP015380.jpg
MET_543884,Met Museum,Relief fragment with the head of a goddess,"Relief, head of a goddess","Limestone, paint",Old Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DT259172.jpg
MET_543885,Met Museum,Relief fragment with soldiers running with a rope,"Relief, Amenemhat I",Limestone,Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT259177.jpg
MET_543886,Met Museum,Relief fragment with two young dogs,"Relief, two young dogs","Limestone, paint",Old Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT207722.jpg
MET_543887,Met Museum,Shallow bowl with a recurved rim,Bowl,Travertine (Egyptian alabaster),Old Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DT227150.jpg
MET_543888,Met Museum,Large high-shouldered jar,Jar,Travertine (Egyptian alabaster),Old Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DT227156.jpg
MET_543890,Met Museum,Relief fragment with king Khufu's cattle,"Relief, king Khufu's cattle",Limestone,Old Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT244362.jpg
MET_543891,Met Museum,Relief with the head of a female personification of an estate,"Relief, female personification of an estate",Limestone,Old Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DT259179.jpg
MET_543892,Met Museum,Relief with a billy goat,"Relief, billy goat",Limestone,Old Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT212583.jpg
MET_543893,Met Museum,Brewer's Vat of Queen Mother Ankhenes-Pepi,"Model, brewer, vat, Ankhenes-Pepi",Travertine (Egyptian alabaster),Old Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DT259180.jpg
MET_543894,Met Museum,Relief Fragment with a Ship Under Sail,"Relief, ship under sail","Limestone, paint traces",Old Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT256967.jpg
MET_543895,Met Museum,Archers,"Relief, archers","Limestone, paint",Old Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT259178.jpg
MET_543896,Met Museum,Fragmentary Face of King Khafre,"Head fragment, King Khafre",Travertine (Egyptian alabaster),Old Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DT11751.jpg
MET_543897,Met Museum,Sistrum Inscribed with the Names of King Teti,"Music, sistrum, Teti, papyrus, falcon","Travertine (Egyptian alabaster), pigment, resin",Old Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT259185.jpg
